packet_size,protocol,ttl,flow_duration,total_packets,total_bytes,packets_per_second,bytes_per_second,avg_packet_size,min_packet_size,max_packet_size,packet_size_std,forward_packet_count,backward_packet_count,forward_bytes,backward_bytes,packet_direction_ratio,flow_symmetry_ratio,unique_src_ports,unique_dst_ports,ttl_mean,ttl_std,ip_fragment_count,tcp_syn_count,tcp_ack_count,tcp_fin_count,tcp_rst_count,tcp_psh_count,tcp_urg_count,tcp_flag_total,tcp_syn_ratio,tcp_ack_ratio,tcp_fin_ratio,tcp_rst_ratio,tcp_psh_ratio,tcp_urg_ratio,retransmission_estimate,packet_size_entropy,timing_entropy,burstiness_score,packet_rate_variance,byte_rate_variance,payload_variability_score,inter_arrival_mean,inter_arrival_std,flow_idle_time,flow_active_time,packet_size_randomization_score,timing_jitter_score,fragmentation_anomaly_score,ttl_randomization_score,tos_randomization_score,window_randomization_score,header_consistency_score,timing_irregularity_score,flow_uniformity_score,obf_size_randomized,obf_timing_jittered,obf_fragmented,obf_ttl_randomized,obf_tos_randomized,obf_window_randomized,obf_jitter_ms,obf_fragment_index,obf_total_fragments,label,label_binary,attack_family,scenario_id,obfuscation_applied,obfuscation_type,obfuscation_severity
20,6,116.0,0.0,1,0,0.0,0.0,0.0,20,20,0.0,1,0,0,0,1.0,0.0,1,1,116.0,0.0,2,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,100.0,2.0,3.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
22,6,76.0,0.0,1,0,0.0,0.0,0.0,22,22,0.0,1,0,0,0,1.0,0.0,1,1,76.0,0.0,2,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,100.0,2.0,3.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
20,6,112.0,0.0,1,0,0.0,0.0,0.0,20,20,0.0,1,0,0,0,1.0,0.0,1,1,112.0,0.0,3,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5561509872444522,0.75,1.0,1.0,1.0,0.0,0.5561509872444522,0.0,1,1,1,1,1,1,55.61509872444522,3.0,4.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
65,6,87.0,0.0,1,0,0.0,0.0,0.0,65,65,0.0,1,0,0,0,1.0,0.0,1,1,87.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.20830361560451538,0.0,1.0,1.0,1.0,0.0,0.20830361560451538,0.0,1,1,0,1,1,1,20.83036156045154,0.0,0.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
198,6,95.0,2.998817,3,0,1.0003944888934537,0.0,0.0,198,198,0.0,3,0,0,0,3.0,0.0,1,1,95.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.998817,0.1,0.04505156963989813,0.0,1.0,1.0,1.0,0.0,0.04505156963989813,0.0,1,1,0,1,1,1,4.505156963989813,0.0,0.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
28,6,49.0,0.0,1,0,0.0,0.0,0.0,28,28,0.0,1,0,0,0,1.0,0.0,1,1,49.0,0.0,1,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.35877077445276595,0.25,1.0,1.0,1.0,0.0,0.35877077445276595,0.0,1,1,1,1,1,1,35.8770774452766,1.0,2.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
40,17,0.0,0.0,1,0,0.0,0.0,0.0,40,40,0.0,1,0,0,0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,benign,0,-,CTU-IoT-Malware-Capture-1-1,0,none,none
20,6,42.0,0.0,1,0,0.0,0.0,0.0,20,20,0.0,1,0,0,0,1.0,0.0,1,1,42.0,0.0,4,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.09799752412008886,1.0,1.0,1.0,1.0,0.0,0.09799752412008886,0.0,1,1,1,1,1,1,9.799752412008885,4.0,5.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
40,17,0.0,0.0,1,0,0.0,0.0,0.0,40,40,0.0,1,0,0,0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,benign,0,-,CTU-IoT-Malware-Capture-1-1,0,none,none
40,17,0.0,0.0,1,0,0.0,0.0,0.0,40,40,0.0,1,0,0,0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,benign,0,-,CTU-IoT-Malware-Capture-1-1,0,none,none
69,6,122.0,0.0,1,0,0.0,0.0,0.0,69,69,0.0,1,0,0,0,1.0,0.0,1,1,122.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.1484138613181677,0.0,1.0,1.0,1.0,0.0,0.1484138613181677,0.0,1,1,0,1,1,1,14.84138613181677,0.0,0.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
54,6,101.0,2.998561,3,0,1.0004798968571924,0.0,0.0,54,54,0.0,3,0,0,0,3.0,0.0,1,1,101.0,0.0,2,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.998561,0.7,0.8303256375379269,0.5,1.0,1.0,1.0,0.0,0.8303256375379269,0.0,1,1,1,1,1,1,83.03256375379269,2.0,3.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
40,17,0.0,0.0,1,0,0.0,0.0,0.0,40,40,0.0,1,0,0,0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,benign,0,-,CTU-IoT-Malware-Capture-1-1,0,none,none
57,6,99.0,0.0,1,0,0.0,0.0,0.0,57,57,0.0,1,0,0,0,1.0,0.0,1,1,99.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.4930321018147489,0.0,1.0,1.0,1.0,0.0,0.4930321018147489,0.0,1,1,0,1,1,1,49.30321018147489,0.0,0.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
68,1,0.0,0.0,1,0,0.0,0.0,0.0,68,68,0.0,1,0,0,0,1.0,0.0,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,benign,0,-,CTU-IoT-Malware-Capture-1-1,0,none,none
20,6,42.0,0.0,1,0,0.0,0.0,0.0,20,20,0.0,1,0,0,0,1.0,0.0,1,1,42.0,0.0,2,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.12220778468824388,0.5,1.0,1.0,1.0,0.0,0.12220778468824388,0.0,1,1,1,1,1,1,12.220778468824388,2.0,3.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
68,1,0.0,0.0,1,0,0.0,0.0,0.0,68,68,0.0,1,0,0,0,1.0,0.0,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,benign,0,-,CTU-IoT-Malware-Capture-1-1,0,none,none
40,17,0.0,0.0,1,0,0.0,0.0,0.0,40,40,0.0,1,0,0,0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,benign,0,-,CTU-IoT-Malware-Capture-1-1,0,none,none
29,6,115.0,0.0,1,0,0.0,0.0,0.0,29,29,0.0,1,0,0,0,1.0,0.0,1,1,115.0,0.0,1,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166666666666667,0.46103598965685644,0.25,1.0,1.0,1.0,0.0,0.46103598965685644,0.0,1,1,1,1,1,1,46.10359896568564,1.0,2.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
20,6,48.0,0.0,1,0,0.0,0.0,0.0,20,20,0.0,1,0,0,0,1.0,0.0,1,1,48.0,0.0,2,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,100.0,2.0,3.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
159,6,74.0,2.998323,3,0,1.0005593126557746,0.0,0.0,159,159,0.0,3,0,0,0,3.0,0.0,1,1,74.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.998323,0.11666666666666667,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,0,1,1,1,100.0,0.0,0.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
55,6,92.0,0.0,1,0,0.0,0.0,0.0,55,55,0.0,1,0,0,0,1.0,0.0,1,1,92.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,0,1,1,1,100.0,0.0,0.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
52,6,108.0,0.0,1,0,0.0,0.0,0.0,52,52,0.0,1,0,0,0,1.0,0.0,1,1,108.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.7013219799827395,0.0,1.0,1.0,1.0,0.0,0.7013219799827395,0.0,1,1,0,1,1,1,70.13219799827395,0.0,0.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
20,6,82.0,0.0,1,0,0.0,0.0,0.0,20,20,0.0,1,0,0,0,1.0,0.0,1,1,82.0,0.0,4,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.04477020322779238,1.0,1.0,1.0,1.0,0.0,0.04477020322779238,0.0,1,1,1,1,1,1,4.477020322779238,4.0,5.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
40,17,0.0,0.0,1,0,0.0,0.0,0.0,40,40,0.0,1,0,0,0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,benign,0,-,CTU-IoT-Malware-Capture-1-1,0,none,none
40,17,0.0,0.0,1,0,0.0,0.0,0.0,40,40,0.0,1,0,0,0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,benign,0,-,CTU-IoT-Malware-Capture-1-1,0,none,none
103,6,59.0,2.998835,3,0,1.0003884841946955,0.0,0.0,103,103,0.0,3,0,0,0,3.0,0.0,1,1,59.0,0.0,1,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.998835,0.42777777777777776,0.1167572763897906,0.25,1.0,1.0,1.0,0.0,0.1167572763897906,0.0,1,1,1,1,1,1,11.67572763897906,1.0,2.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
24,6,109.0,0.0,1,0,0.0,0.0,0.0,24,24,0.0,1,0,0,0,1.0,0.0,1,1,109.0,0.0,2,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5090978407006606,0.5,1.0,1.0,1.0,0.0,0.5090978407006606,0.0,1,1,1,1,1,1,50.90978407006606,2.0,3.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
40,17,0.0,0.0,1,0,0.0,0.0,0.0,40,40,0.0,1,0,0,0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,benign,0,-,CTU-IoT-Malware-Capture-1-1,0,none,none
165,6,80.0,2.998817,3,0,1.0003944888934537,0.0,0.0,165,165,0.0,3,0,0,0,3.0,0.0,1,1,80.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.998817,0.08333333333333333,0.03432330479047402,0.0,1.0,1.0,1.0,0.0,0.03432330479047402,0.0,1,1,0,1,1,1,3.4323304790474016,0.0,0.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
60,6,0.0,0.0,1,0,0.0,0.0,0.0,60,60,0.0,1,0,0,0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,benign,0,-,CTU-IoT-Malware-Capture-1-1,0,none,none
40,17,0.0,0.0,1,0,0.0,0.0,0.0,40,40,0.0,1,0,0,0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,benign,0,-,CTU-IoT-Malware-Capture-1-1,0,none,none
40,17,0.0,0.0,1,0,0.0,0.0,0.0,40,40,0.0,1,0,0,0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,benign,0,-,CTU-IoT-Malware-Capture-1-1,0,none,none
210,6,115.0,2.998579,3,0,1.0004738911331001,0.0,0.0,210,210,0.0,3,0,0,0,3.0,0.0,1,1,115.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.998579,0.16666666666666666,0.5500804395031744,0.0,1.0,1.0,1.0,0.0,0.5500804395031744,0.0,1,1,0,1,1,1,55.00804395031744,0.0,0.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
142,6,95.0,2.999319,3,0,1.0002270515406997,0.0,0.0,142,142,0.0,3,0,0,0,3.0,0.0,1,1,95.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.999319,0.2111111111111111,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,0,1,1,1,100.0,0.0,0.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
40,17,0.0,0.0,1,0,0.0,0.0,0.0,40,40,0.0,1,0,0,0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,benign,0,-,CTU-IoT-Malware-Capture-1-1,0,none,none
60,6,77.0,0.0,1,0,0.0,0.0,0.0,60,60,0.0,1,0,0,0,1.0,0.0,1,1,77.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8319108871083009,0.0,1.0,1.0,1.0,0.0,0.8319108871083009,0.0,1,1,0,1,1,1,83.19108871083009,0.0,0.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
26,6,63.0,0.0,1,0,0.0,0.0,0.0,26,26,0.0,1,0,0,0,1.0,0.0,1,1,63.0,0.0,1,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.46672212058748336,0.25,1.0,1.0,1.0,0.0,0.46672212058748336,0.0,1,1,1,1,1,1,46.672212058748336,1.0,2.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
40,17,0.0,0.0,1,0,0.0,0.0,0.0,40,40,0.0,1,0,0,0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,benign,0,-,CTU-IoT-Malware-Capture-1-1,0,none,none
185,6,125.0,2.999068,3,0,1.0003107632104373,0.0,0.0,185,185,0.0,3,0,0,0,3.0,0.0,1,1,125.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.999068,0.027777777777777776,0.7535839154547611,0.0,1.0,1.0,1.0,0.0,0.7535839154547611,0.0,1,1,0,1,1,1,75.35839154547611,0.0,0.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
49,6,57.0,0.0,1,0,0.0,0.0,0.0,49,49,0.0,1,0,0,0,1.0,0.0,1,1,57.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333333333332,0.6817672954186034,0.0,1.0,1.0,1.0,0.0,0.6817672954186034,0.0,1,1,0,1,1,1,68.17672954186034,0.0,0.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
40,17,0.0,0.0,1,0,0.0,0.0,0.0,40,40,0.0,1,0,0,0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,benign,0,-,CTU-IoT-Malware-Capture-1-1,0,none,none
21,6,72.0,0.0,1,0,0.0,0.0,0.0,21,21,0.0,1,0,0,0,1.0,0.0,1,1,72.0,0.0,2,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.01,0.5,1.0,1.0,1.0,0.0,0.01,0.0,1,1,1,1,1,1,1.0,2.0,3.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
40,17,0.0,0.0,1,0,0.0,0.0,0.0,40,40,0.0,1,0,0,0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,benign,0,-,CTU-IoT-Malware-Capture-1-1,0,none,none
65,6,87.0,0.0,1,0,0.0,0.0,0.0,65,65,0.0,1,0,0,0,1.0,0.0,1,1,87.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.6149210006379277,0.0,1.0,1.0,1.0,0.0,0.6149210006379277,0.0,1,1,0,1,1,1,61.49210006379276,0.0,0.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
40,17,0.0,0.0,1,0,0.0,0.0,0.0,40,40,0.0,1,0,0,0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,benign,0,-,CTU-IoT-Malware-Capture-1-1,0,none,none
58,6,42.0,0.0,1,0,0.0,0.0,0.0,58,58,0.0,1,0,0,0,1.0,0.0,1,1,42.0,0.0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,0,1,1,1,100.0,0.0,0.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
30,6,99.0,0.0,1,0,0.0,0.0,0.0,30,30,0.0,1,0,0,0,1.0,0.0,1,1,99.0,0.0,1,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7399679605541617,0.25,1.0,1.0,1.0,0.0,0.7399679605541617,0.0,1,1,1,1,1,1,73.99679605541617,1.0,2.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
20,6,60.0,0.0,1,0,0.0,0.0,0.0,20,20,0.0,1,0,0,0,1.0,0.0,1,1,60.0,0.0,4,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.873142228240472,1.0,1.0,1.0,1.0,0.0,0.873142228240472,0.0,1,1,1,1,1,1,87.3142228240472,4.0,5.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
56,1,0.0,0.0,1,0,0.0,0.0,0.0,56,56,0.0,1,0,0,0,1.0,0.0,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,benign,0,-,CTU-IoT-Malware-Capture-1-1,0,none,none
20,6,109.0,0.0,1,0,0.0,0.0,0.0,20,20,0.0,1,0,0,0,1.0,0.0,1,1,109.0,0.0,4,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.28729406130767354,1.0,1.0,1.0,1.0,0.0,0.28729406130767354,0.0,1,1,1,1,1,1,28.729406130767355,4.0,5.0,malicious,1,PartOfAHorizontalPortScan,CTU-IoT-Malware-Capture-1-1,1,combined,high
